index,area,city,region
267,БІЛОПІЛЬСЬКЕ ,СУМСЬКОГО РАЙОННОГО,СУМСЬКІЙ
268,ЛЕБЕДИНСЬКЕ ,СУМСЬКОГО РАЙОННОГО,СУМСЬКІЙ
269,ТРОСТЯНЕЦЬКЕ ,ОХТИРСЬКОГО,СУМСЬКІЙ
270,СУМСЬКИЙ ,СУМСЬКІЙ,СУМСЬКІЙ
271,БЕРЕЖАНСЬКИЙ ,ТЕРНОПІЛЬСЬКІЙ,ТЕРНОПІЛЬСЬКІЙ
272,КОЗЯТИНСЬКЕ ,КАЛИНІВСЬКОГО,ВІННИЦЬКІЙ
273,ШЕВЧЕНКІВСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
274,ТЯЧІВСЬКИЙ ,ЗАКАРПАТСЬКІЙ,ЗАКАРПАТСЬКІЙ
275,ЛУБЕНСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
276,КРЕМЕНЧУЦЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
277,СТАРОКОСТЯНТИНІВСЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
278,БЕРЕЗІВСЬКЕ ,ЛИМАНСЬКОГО,ОДЕСЬКІЙ
279,МАРГАНЕЦЬКЕ ,НІКОПОЛЬСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
280,СТАРОКОСТЯНТИНІВСЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
281,ЛУЦЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
282,ЛУЦЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
283,КРИВОРІЗЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
284,ЛУЦЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
285,КРИВОРІЗЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
286,ЛУЦЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
287,ВОЛОЧИСЬКЕ ,ГОРОДОЦЬКОГО,ХМЕЛЬНИЦЬКІЙ
288,ЧУДНІВСЬКЕ ,БЕРДИЧІВСЬКОГО,ЖИТОМИРСЬКІЙ
289,ВІННИЦЬКИЙ ,ВІННИЦЬКІЙ,ВІННИЦЬКІЙ
290,КРИВОРІЗЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
291,ГНІВАНСЬКЕ ,ЖМЕРИНСЬКОГО,ВІННИЦЬКІЙ
292,ДЕСНЯНСЬКЕ,КИЄВІ,None
293,ДЕСНЯНСЬКЕ,КИЄВІ,None
294,ДЕСНЯНСЬКЕ,КИЄВІ,None
295,ДЕСНЯНСЬКЕ,КИЄВІ,None
296,ДЕСНЯНСЬКЕ,КИЄВІ,None
297,ХАРКІВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
298,ДЕСНЯНСЬКЕ,КИЄВІ,None
299,ГНІВАНСЬКЕ ,ЖМЕРИНСЬКОГО,ВІННИЦЬКІЙ
300,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
301,ІНДУСТРІАЛЬНЕ ,ДНІПРОВСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
302,ДНІПРОВСЬКЕ,КИЄВІ,None
303,ДНІПРОВСЬКЕ,КИЄВІ,None
304,ОБОЛОНСЬКЕ,КИЄВІ,None
305,ДЕСНЯНСЬКЕ,КИЄВІ,None
306,СОЛОМ’ЯНСЬКЕ,КИЄВІ,None
307,СВЯТОШИНСЬКЕ,КИЄВІ,None
308,СОЛОМ’ЯНСЬКЕ,КИЄВІ,None
309,ДЕСНЯНСЬКЕ,КИЄВІ,None
310,БЕРДИЧІВСЬКИЙ ,ЖИТОМИРСЬКІЙ,ЖИТОМИРСЬКІЙ
311,ДЕСНЯНСЬКЕ,КИЄВІ,None
312,ДНІПРОВСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
313,ДНІПРОВСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
314,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
315,КОРОСТЕНСЬКИЙ ,ЖИТОМИРСЬКІЙ,ЖИТОМИРСЬКІЙ
316,КРЕМЕНЧУЦЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
317,КОРОСТЕНСЬКИЙ ,ЖИТОМИРСЬКІЙ,ЖИТОМИРСЬКІЙ
318,КОРОСТЕНСЬКИЙ ,ЖИТОМИРСЬКІЙ,ЖИТОМИРСЬКІЙ
319,МУКАЧІВСЬКИЙ ,ЗАКАРПАТСЬКІЙ,ЗАКАРПАТСЬКІЙ
320,КОРОСТЕНСЬКИЙ ,ЖИТОМИРСЬКІЙ,ЖИТОМИРСЬКІЙ
321,ДНІПРОВСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
322,НІКОПОЛЬСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
323,ГЛОБИНСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
324,ГЛОБИНСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
325,ДНІПРОВСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
326,КРЕМЕНЧУЦЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
327,ЛУБЕНСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
328,ДНІПРОВСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
329,ФРАНКІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
330,ФРАНКІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
331,НІКОПОЛЬСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
332,СТОРОЖИНЕЦЬКИЙ ,ЧЕРНІВЕЦЬКІЙ,ЧЕРНІВЕЦЬКІЙ
333,СОЛОМ’ЯНСЬКЕ,КИЄВІ,None
334,ШЕВЧЕНКІВСЬКЕ,КИЄВІ,None
335,СОЛОМ’ЯНСЬКЕ,КИЄВІ,None
336,НІЖИНСЬКИЙ ,ЧЕРНІГІВСЬКІЙ,ЧЕРНІГІВСЬКІЙ
337,СОЛОМ’ЯНСЬКЕ,КИЄВІ,None
338,СВЯТОШИНСЬКЕ,КИЄВІ,None
339,СВЯТОШИНСЬКЕ,КИЄВІ,None
340,СТОРОЖИНЕЦЬКИЙ ,ЧЕРНІВЕЦЬКІЙ,ЧЕРНІВЕЦЬКІЙ
341,НІЖИНСЬКИЙ ,ЧЕРНІГІВСЬКІЙ,ЧЕРНІГІВСЬКІЙ
342,НОВОГРАД-ВОЛИНСЬКИЙ ,ЖИТОМИРСЬКІЙ,ЖИТОМИРСЬКІЙ
343,ЛЮБАРСЬКЕ ,БЕРДИЧІВСЬКОГО,ЖИТОМИРСЬКІЙ
344,СВЯТОШИНСЬКЕ,КИЄВІ,None
345,None,КІРОВОГРАДСЬКІЙ,None
346,ШЕВЧЕНКІВСЬКЕ,КИЄВІ,None
347,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
348,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
349,БІЛОЦЕРКІВСЬКИЙ ,КИЇВСЬКІЙ,КИЇВСЬКІЙ
350,ХОРТИЦЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
351,КИЇВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
352,ІРПІНСЬКИЙ ,КИЇВСЬКІЙ,КИЇВСЬКІЙ
353,ІНГУЛЕЦЬКЕ ,КРИВОРІЗЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
354,КРИВОРІЗЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
355,ІНГУЛЕЦЬКЕ ,КРИВОРІЗЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
356,ПЕРВОМАЙСЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
357,КРИВОРІЗЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
358,КОРАБЕЛЬНИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
359,БІЛОЦЕРКІВСЬКИЙ ,КИЇВСЬКІЙ,КИЇВСЬКІЙ
360,БІЛЯЇВСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
361,МАЛИНОВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
362,ЗАВОДСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
363,РАТНІВСЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
364,ГОРОХІВСЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
365,ЯМПІЛЬСЬКЕ ,МОГИЛІВ-ПОДІЛЬСЬКОГО,ВІННИЦЬКІЙ
366,ПОЛОГІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
367,БЕРШАДСЬКИЙ ,ВІННИЦЬКІЙ,ВІННИЦЬКІЙ
368,НОВОВОЛИНСЬКЕ ,ВОЛОДИМИР-ВОЛИНСЬКОГО,ВОЛИНСЬКІЙ
369,СВЯТОШИНСЬКЕ,КИЄВІ,None
370,РІВНЕНСЬКЕ РАЙОННЕ ,РІВНЕНСЬКОГО,РІВНЕНСЬКІЙ
371,СВЯТОШИНСЬКЕ,КИЄВІ,None
372,СВЯТОШИНСЬКЕ,КИЄВІ,None
373,КРИВОРІЗЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
374,ДНІПРОВСЬКЕ,КИЄВІ,None
375,БІЛГОРОД-ДНІСТРОВСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
376,КАЛИНІВСЬКИЙ ,ВІННИЦЬКІЙ,ВІННИЦЬКІЙ
377,ЗАРІЧНЕНСЬКЕ ,ВАРАШСЬКОГО,РІВНЕНСЬКІЙ
378,СОЛОМ’ЯНСЬКЕ,КИЄВІ,None
379,МЕТАЛУРГІЙНЕ ,КРИВОРІЗЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
380,ШЕВЧЕНКІВСЬКЕ,КИЄВІ,None
381,ШЕВЧЕНКІВСЬКЕ,КИЄВІ,None
382,ОБОЛОНСЬКЕ,КИЄВІ,None
383,ЗАВОДСЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
384,ГЕРЦАЇВСЬКЕ ,СТОРОЖИНЕЦЬКОГО,ЧЕРНІВЕЦЬКІЙ
385,ГЕРЦАЇВСЬКЕ ,СТОРОЖИНЕЦЬКОГО,ЧЕРНІВЕЦЬКІЙ
386,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
387,ВАСИЛІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
388,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
389,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
390,ВОЛОДИМИР-ВОЛИНСЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
391,ВОЛОДИМИР-ВОЛИНСЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
392,ВАСИЛІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
393,ВАСИЛІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
394,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
395,ВОЛОДИМИР-ВОЛИНСЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
396,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
397,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
398,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
399,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
400,ВАСИЛІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
401,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
402,ВАСИЛІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
403,ПОЛТАВСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
404,СВЯТОШИНСЬКЕ,КИЄВІ,None
405,ОВІДІОПОЛЬСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
406,ІВАНО-ФРАНКІВСЬКИЙ ,ІВАНО-ФРАНКІВСЬКІЙ,ІВАНО-ФРАНКІВСЬКІЙ
407,СОЛОМ’ЯНСЬКЕ,КИЄВІ,None
408,ДНІПРОВСЬКЕ,КИЄВІ,None
409,ЛУЦЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
410,None,ПОЛТАВСЬКОГО,ПОЛТАВСЬКІЙ
411,None,КІРОВОГРАДСЬКІЙ,None
412,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
413,КРИВОРІЗЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
414,КИЇВСЬКОГО,ОДЕСІ,ОДЕСЬКІЙ
415,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
416,ДНІПРОВСЬКЕ,КИЄВІ,None
417,НОВОКОДАЦЬКЕ ,ДНІПРОВСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
418,None,КІРОВОГРАДСЬКІЙ,None
419,ОБУХІВСЬКИЙ ,КИЇВСЬКІЙ,КИЇВСЬКІЙ
420,ТИСМЕНИЦЬКИЙ ,ІВАНО-ФРАНКІВСЬКІЙ,ІВАНО-ФРАНКІВСЬКІЙ
421,РАДОМИШЛЬСЬКЕ ,КОРОСТИШІВСЬКОГО,ЖИТОМИРСЬКІЙ
422,ШЕПЕТІВСЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
423,ШЕПЕТІВСЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
424,КОЛОМИЙСЬКИЙ ,ІВАНО-ФРАНКІВСЬКІЙ,ІВАНО-ФРАНКІВСЬКІЙ
425,ШЕПЕТІВСЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
426,ШЕВЧЕНКІВСЬКЕ,КИЄВІ,None
427,ГОЛОВАНІВСЬКИЙ ,КІРОВОГРАДСЬКІЙ,КІРОВОГРАДСЬКІЙ
428,КОРОСТЕНСЬКИЙ ,ЖИТОМИРСЬКІЙ,ЖИТОМИРСЬКІЙ
429,ПЕЧЕРСЬКЕ,КИЄВІ,None
430,СОКАЛЬСЬКЕ ,ЧЕРВОНОГРАДСЬКОГО,ЛЬВІВСЬКІЙ
431,ВІННИЦЬКИЙ ,ВІННИЦЬКІЙ,ВІННИЦЬКІЙ
432,ЗВЕНИГОРОДСЬКИЙ ,ЧЕРКАСЬКІЙ,ЧЕРКАСЬКІЙ
433,ПРИМОРСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
434,ДНІПРОВСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
435,МЕЖІВСЬКЕ ,СИНЕЛЬНИКІВСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
436,ПОДІЛЬСЬКЕ,КИЄВІ,None
437,ПАВЛОГРАДСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
438,ШИРОКІВСЬКЕ ,КРИВОРІЗЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
439,НОВОГРАД-ВОЛИНСЬКИЙ ,ЖИТОМИРСЬКІЙ,ЖИТОМИРСЬКІЙ
440,МИКОЛАЇВСЬКЕ ,ПУСТОМИТІВСЬКОГО,ЛЬВІВСЬКІЙ
441,ДНІПРОВСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
442,МИКОЛАЇВСЬКЕ ,ПУСТОМИТІВСЬКОГО,ЛЬВІВСЬКІЙ
443,None,ПОЛТАВСЬКОГО,ПОЛТАВСЬКІЙ
444,ЛУБЕНСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
445,ЛУБЕНСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
446,ПЕРЕМИШЛЯНСЬКЕ ,ЗОЛОЧІВСЬКОГО,ЛЬВІВСЬКІЙ
447,ПРИМОРСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
448,ТЕРНІВСЬКЕ ,КРИВОРІЗЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
449,ПОКРОВСЬКЕ ,НІКОПОЛЬСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
450,БОРЩІВСЬКЕ ,ЧОРТКІВСЬКОГО,ТЕРНОПІЛЬСЬКІЙ
451,ЗДОЛБУНІВСЬКЕ ,ОСТРОЗЬКОГО,РІВНЕНСЬКІЙ
452,ВОЛОДИМИРЕЦЬКЕ ,ВАРАШСЬКОГО,РІВНЕНСЬКІЙ
453,ДОВГИНЦІВСЬКЕ ,КРИВОРІЗЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
454,КАМ`ЯНСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
455,ДУБЕНСЬКИЙ ,РІВНЕНСЬКІЙ,РІВНЕНСЬКІЙ
456,ДНІПРОВСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
457,БОЛГРАДСЬКЕ ,ІЗМАЇЛЬСЬКОГО,ОДЕСЬКІЙ
458,ДНІПРОВСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
459,None,КІРОВОГРАДСЬКІЙ,None
460,ШИРОКІВСЬКЕ ,КРИВОРІЗЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
461,ПУСТОМИТІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
462,ПУСТОМИТІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
463,ДНІПРОВСЬКЕ,КИЄВІ,None
464,ТЕРНОПІЛЬСЬКИЙ ,ТЕРНОПІЛЬСЬКІЙ,ТЕРНОПІЛЬСЬКІЙ
465,КОНОТОПСЬКИЙ ,СУМСЬКІЙ,СУМСЬКІЙ
466,КОВЕЛЬСЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
467,ВОЛОДИМИР-ВОЛИНСЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
468,ЛУЦЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
469,ЛУЦЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
470,НОВОВОЛИНСЬКЕ ,ВОЛОДИМИР-ВОЛИНСЬКОГО,ВОЛИНСЬКІЙ
471,НОВОВОЛИНСЬКЕ ,ВОЛОДИМИР-ВОЛИНСЬКОГО,ВОЛИНСЬКІЙ
472,КОВЕЛЬСЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
473,САМАРСЬКЕ ,ДНІПРОВСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
474,МАЛИНСЬКЕ ,КОРОСТИШІВСЬКОГО,ЖИТОМИРСЬКІЙ
475,СИХІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
476,ЖИТОМИРСЬКЕ РАЙОННЕ ,ЖИТОМИРСЬКОГО,ЖИТОМИРСЬКІЙ
477,ЖИТОМИРСЬКЕ РАЙОННЕ ,ЖИТОМИРСЬКОГО,ЖИТОМИРСЬКІЙ
478,ЧЕРВОНОГРАДСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
479,None,КІРОВОГРАДСЬКІЙ,None
480,ТЕРНОПІЛЬСЬКЕ РАЙОННЕ ,ТЕРНОПІЛЬСЬКОГО,ТЕРНОПІЛЬСЬКІЙ
481,ЗАЛІЗНИЧНИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
482,ГЛУХІВСЬКИЙ ,СУМСЬКІЙ,СУМСЬКІЙ
483,КРЕМЕНЕЦЬКИЙ ,ТЕРНОПІЛЬСЬКІЙ,ТЕРНОПІЛЬСЬКІЙ
484,КАНІВСЬКЕ ,ЗОЛОТОНІСЬКОГО,ЧЕРКАСЬКІЙ
485,ПОПІЛЬНЯНСЬКЕ ,КОРОСТИШІВСЬКОГО,ЖИТОМИРСЬКІЙ
486,ТЕРНОПІЛЬСЬКЕ РАЙОННЕ ,ТЕРНОПІЛЬСЬКОГО,ТЕРНОПІЛЬСЬКІЙ
487,КАМ’ЯНКА-БУЗЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
488,ПОЛТАВСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
489,КРОПИВНИЦЬКИЙ ,КІРОВОГРАДСЬКІЙ,КІРОВОГРАДСЬКІЙ
490,ДНІПРОВСЬКЕ,КИЄВІ,None
491,ДНІПРОВСЬКЕ,КИЄВІ,None
492,ДНІПРОВСЬКЕ,КИЄВІ,None
493,ДНІПРОВСЬКЕ,КИЄВІ,None
494,ДНІПРОВСЬКЕ,КИЄВІ,None
495,ДНІПРОВСЬКЕ,КИЄВІ,None
496,ДНІПРОВСЬКЕ,КИЄВІ,None
497,ДНІПРОВСЬКЕ,КИЄВІ,None
498,ДНІПРОВСЬКЕ,КИЄВІ,None
499,ВИШНІВСЬКЕ ,КИЄВО-СВЯТОШИНСЬКОГО,КИЇВСЬКІЙ
500,ОБОЛОНСЬКЕ,КИЄВІ,None
501,ШЕВЧЕНКІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
502,ПЕРЕЧИНСЬКЕ ,УЖГОРОДСЬКОГО,ЗАКАРПАТСЬКІЙ
503,МУКАЧІВСЬКЕ РАЙОННЕ ,МУКАЧІВСЬКОГО,ЗАКАРПАТСЬКІЙ
504,ЧЕРКАСЬКИЙ ,ЧЕРКАСЬКІЙ,ЧЕРКАСЬКІЙ
505,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
506,ЧЕРНІГІВСЬКИЙ ,ЧЕРНІГІВСЬКІЙ,ЧЕРНІГІВСЬКІЙ
507,ЧЕРКАСЬКИЙ ,ЧЕРКАСЬКІЙ,ЧЕРКАСЬКІЙ
508,БЕРЕГІВСЬКИЙ ,ЗАКАРПАТСЬКІЙ,ЗАКАРПАТСЬКІЙ
509,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
510,КРЕМЕНЧУЦЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
511,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
512,None,КІРОВОГРАДСЬКІЙ,None
513,ЧЕРНІГІВСЬКИЙ ,ЧЕРНІГІВСЬКІЙ,ЧЕРНІГІВСЬКІЙ
514,СИНЕЛЬНИКІВСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
515,КОРАБЕЛЬНИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
516,ВРАДІЇВСЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
517,ПЕРВОМАЙСЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
518,ЮЖНЕНСЬКЕ ,ЛИМАНСЬКОГО,ОДЕСЬКІЙ
519,ГОРОДОЦЬКЕ ,ЯВОРІВСЬКОГО,ЛЬВІВСЬКІЙ
520,ПОДІЛЬСЬКЕ,КИЄВІ,None
521,ПОЛОГІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
522,НОВОСЕЛИЦЬКЕ ,СТОРОЖИНЕЦЬКОГО,ЧЕРНІВЕЦЬКІЙ
523,ПОЛОГІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
524,ПОЛОГІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
525,ПОЛОГІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
526,ГОЩАНСЬКЕ ,ОСТРОЗЬКОГО,РІВНЕНСЬКІЙ
527,ІЗМАЇЛЬСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
528,ГОЛОСІЇВСЬКЕ,КИЄВІ,None
529,ЛЮБАРСЬКЕ ,БЕРДИЧІВСЬКОГО,ЖИТОМИРСЬКІЙ
530,ГОЛОСІЇВСЬКЕ,КИЄВІ,None
531,ВІННИЦЬКЕ РАЙОННЕ ,ВІННИЦЬКОГО,ВІННИЦЬКІЙ
532,ШЕВЧЕНКІВСЬКЕ,КИЄВІ,None
533,НОВОКОДАЦЬКЕ ,ДНІПРОВСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
534,ВІННИЦЬКИЙ ,ВІННИЦЬКІЙ,ВІННИЦЬКІЙ
535,НОВОКОДАЦЬКЕ ,ДНІПРОВСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
536,КАНІВСЬКЕ ,ЗОЛОТОНІСЬКОГО,ЧЕРКАСЬКІЙ
537,ЛУБЕНСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
538,None,ПОЛІЦІЇ №2 КРЕМЕНЧУЦЬКОГО,ПОЛТАВСЬКІЙ
